code,name
0229T,"Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with ultrasound guidance, cervical or thoracic; each additional level (List separately in addition to code for primary procedure)"
0230T,"Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with ultrasound guidance, lumbar or sacral; single level"
0231T,"Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with ultrasound guidance, lumbar or sacral; each additional level (List separately in addition to code for primary procedure)"
0232T,"Injection(s), platelet rich plasma, any site, including image guidance, harvesting and preparation when performed"
0233T,Skin advanced glycation endproducts (AGE) measurement by multi-wavelength fluorescent spectroscopy
0234T,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; renal artery"
0235T,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; visceral artery (except renal), each vessel"
0236T,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; abdominal aorta"
0237T,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; brachiocephalic trunk and branches, each vessel"
0238T,"Transluminal peripheral atherectomy, open or percutaneous, including radiological supervision and interpretation; iliac artery, each vessel"
0240T,Esophageal motility (manometric study of the esophagus and/or gastroesophageal junction) study with interpretation and report; with high resolution esophageal pressure topography
0241T,"Esophageal motility (manometric study of the esophagus and/or gastroesophageal junction) study with interpretation and report; with stimulation or perfusion during high resolution esophageal pressure topography study (eg, stimulant, acid or alkali perfusion) (List separately in addition to code for primary procedure)"
0243T,"Intermittent measurement of wheeze rate for bronchodilator or bronchial-challenge diagnostic evaluation(s), with interpretation and report"
0244T,"Continuous measurement of wheeze rate during treatment assessment or during sleep for documentation of nocturnal wheeze and cough for diagnostic evaluation 3 to 24 hours, with interpretation and report"
0249T,"Ligation, hemorrhoidal vascular bundle(s), including ultrasound guidance"
0253T,"Insertion of anterior segment aqueous drainage device, without extraocular reservoir, internal approach, into the suprachoroidal space"
0254T,"Endovascular repair of iliac artery bifurcation (eg, aneurysm, pseudoaneurysm, arteriovenous malformation, trauma) using bifurcated endoprosthesis from the common iliac artery into both the external and internal iliac artery, unilateral;"
0255T,"Endovascular repair of iliac artery bifurcation (eg, aneurysm, pseudoaneurysm, arteriovenous malformation, trauma) using bifurcated endoprosthesis from the common iliac artery into both the external and internal iliac artery, unilateral; radiological supervision and interpretation"
0262T,"Implantation of catheter-delivered prosthetic pulmonary valve, endovascular approach"
0263T,"Intramuscular autologous bone marrow cell therapy, with preparation of harvested cells, multiple injections, one leg, including ultrasound guidance, if performed; complete procedure including unilateral or bilateral bone marrow harvest"
0264T,"Intramuscular autologous bone marrow cell therapy, with preparation of harvested cells, multiple injections, one leg, including ultrasound guidance, if performed; complete procedure excluding bone marrow harvest"
0265T,"Intramuscular autologous bone marrow cell therapy, with preparation of harvested cells, multiple injections, one leg, including ultrasound guidance, if performed; unilateral or bilateral bone marrow harvest only for intramuscular autologous bone marrow cell therapy"
0266T,"Implantation or replacement of carotid sinus baroreflex activation device; total system (includes generator placement, unilateral or bilateral lead placement, intra-operative interrogation, programming, and repositioning, when performed)"
0267T,"Implantation or replacement of carotid sinus baroreflex activation device; lead only, unilateral (includes intra-operative interrogation, programming, and repositioning, when performed)"
0268T,"Implantation or replacement of carotid sinus baroreflex activation device; pulse generator only (includes intra-operative interrogation, programming, and repositioning, when performed)"
0269T,"Revision or removal of carotid sinus baroreflex activation device; total system (includes generator placement, unilateral or bilateral lead placement, intra-operative interrogation, programming, and repositioning, when performed)"
0270T,"Revision or removal of carotid sinus baroreflex activation device; lead only, unilateral (includes intra-operative interrogation, programming, and repositioning, when performed)"
0271T,"Revision or removal of carotid sinus baroreflex activation device; pulse generator only (includes intra-operative interrogation, programming, and repositioning, when performed)"
0272T,"Interrogation device evaluation (in person), carotid sinus baroreflex activation system, including telemetric iterative communication with the implantable device to monitor device diagnostics and programmed therapy values, with interpretation and report (eg, battery status, lead impedance, pulse amplitude, pulse width, therapy frequency, pathway mode, burst mode, therapy start/stop times each day);"
0273T,"Interrogation device evaluation (in person), carotid sinus baroreflex activation system, including telemetric iterative communication with the implantable device to monitor device diagnostics and programmed therapy values, with interpretation and report (eg, battery status, lead impedance, pulse amplitude, pulse width, therapy frequency, pathway mode, burst mode, therapy start/stop times each day); with programming"
0274T,"Percutaneous laminotomy/laminectomy (interlaminar approach) for decompression of neural elements, (with or without ligamentous resection, discectomy, facetectomy and/or foraminotomy), any method, under indirect image guidance (eg, fluoroscopic, CT), with or without the use of an endoscope, single or multiple levels, unilateral or bilateral; cervical or thoracic"
0275T,"Percutaneous laminotomy/laminectomy (interlaminar approach) for decompression of neural elements, (with or without ligamentous resection, discectomy, facetectomy and/or foraminotomy), any method, under indirect image guidance (eg, fluoroscopic, CT), with or without the use of an endoscope, single or multiple levels, unilateral or bilateral; lumbar"
0278T,"Transcutaneous electrical modulation pain reprocessing (eg, scrambler therapy), each treatment session (includes placement of electrodes)"
0281T,"Percutaneous transcatheter closure of the left atrial appendage with implant, including fluoroscopy, transseptal puncture, catheter placement(s), left atrial angiography, left atrial appendage angiography, radiological supervision and interpretation"
0308T,Insertion of ocular telescope prosthesis including removal of crystalline lens
0309T,"Arthrodesis, pre-sacral interbody technique, including disc space preparation, discectomy, with posterior instrumentation, with image guidance, includes bone graft, when performed, lumbar, L4-L5 interspace (List separately in addition to code for primary procedure)"
0310T,"Motor function mapping using non-invasive navigated transcranial magnetic stimulation (nTMS) for therapeutic treatment planning, upper and lower extremity"
0311T,Non-invasive calculation and analysis of central arterial pressure waveforms with interpretation and report
0312T,"Vagus nerve blocking therapy (morbid obesity); laparoscopic implantation of neurostimulator electrode array, anterior and posterior vagal trunks adjacent to esophagogastric junction (EGJ), with implantation of pulse generator, includes programming"
0313T,"Vagus nerve blocking therapy (morbid obesity); laparoscopic revision or replacement of vagal trunk neurostimulator electrode array, including connection to existing pulse generator"
0314T,Vagus nerve blocking therapy (morbid obesity); laparoscopic removal of vagal trunk neurostimulator electrode array and pulse generator
0315T,Vagus nerve blocking therapy (morbid obesity); removal of pulse generator
0316T,Vagus nerve blocking therapy (morbid obesity); replacement of pulse generator
0317T,"Vagus nerve blocking therapy (morbid obesity); neurostimulator pulse generator electronic analysis, includes reprogramming when performed"
0329T,"Monitoring of intraocular pressure for 24 hours or longer, unilateral or bilateral, with interpretation and report"
0330T,"Tear film imaging, unilateral or bilateral, with interpretation and report"
0331T,"Myocardial sympathetic innervation imaging, planar qualitative and quantitative assessment;"
0332T,"Myocardial sympathetic innervation imaging, planar qualitative and quantitative assessment; with tomographic SPECT"
0333T,"Visual evoked potential, screening of visual acuity, automated"
0335T,Extra-osseous subtalar joint implant for talotarsal stabilization
0336T,"Laparoscopy, surgical, ablation of uterine fibroid(s), including intraoperative ultrasound guidance and monitoring, radiofrequency"
0337T,"Endothelial function assessment, using peripheral vascular response to reactive hyperemia, non-invasive (eg, brachial artery ultrasound, peripheral artery tonometry), unilateral or bilateral"
0338T,"Transcatheter renal sympathetic denervation, percutaneous approach including arterial puncture, selective catheter placement(s) renal artery(ies), fluoroscopy, contrast injection(s), intraprocedural roadmapping and radiological supervision and interpretation, including pressure gradient measurements, flush aortogram and diagnostic renal angiography when performed; unilateral"
0339T,"Transcatheter renal sympathetic denervation, percutaneous approach including arterial puncture, selective catheter placement(s) renal artery(ies), fluoroscopy, contrast injection(s), intraprocedural roadmapping and radiological supervision and interpretation, including pressure gradient measurements, flush aortogram and diagnostic renal angiography when performed; bilateral"
0340T,"Ablation, pulmonary tumor(s), including pleura or chest wall when involved by tumor extension, percutaneous, cryoablation, unilateral, includes imaging guidance"
0341T,"Quantitative pupillometry with interpretation and report, unilateral or bilateral"
0342T,Therapeutic apheresis with selective HDL delipidation and plasma reinfusion
0345T,Transcatheter mitral valve repair percutaneous approach via the coronary sinus
0346T,"Ultrasound, elastography (List separately in addition to code for primary procedure)"
0347T,Placement of interstitial device(s) in bone for radiostereometric analysis (RSA)
0348T,"Radiologic examination, radiostereometric analysis (RSA); spine, (includes cervical, thoracic and lumbosacral, when performed)"
0349T,"Radiologic examination, radiostereometric analysis (RSA); upper extremity(ies), (includes shoulder, elbow, and wrist, when performed)"
0350T,"Radiologic examination, radiostereometric analysis (RSA); lower extremity(ies), (includes hip, proximal femur, knee, and ankle, when performed)"
0351T,"Optical coherence tomography of breast or axillary lymph node, excised tissue, each specimen; real-time intraoperative"
0352T,"Optical coherence tomography of breast or axillary lymph node, excised tissue, each specimen; interpretation and report, real-time or referred"
0353T,"Optical coherence tomography of breast, surgical cavity; real-time intraoperative"
0354T,"Optical coherence tomography of breast, surgical cavity; interpretation and report, real-time or referred"
0355T,"Gastrointestinal tract imaging, intraluminal (eg, capsule endoscopy), colon, with interpretation and report"
0356T,"Insertion of drug-eluting implant (including punctal dilation and implant removal when performed) into lacrimal canaliculus, each"
0357T,Cryopreservation; immature oocyte(s)
0358T,"Bioelectrical impedance analysis whole body composition assessment, supine position, with interpretation and report"
0359T,"Behavior identification assessment, by the physician or other qualified health care professional, face-to-face with patient and caregiver(s), includes administration of standardized and non-standardized tests, detailed behavioral history, patient observation and caregiver interview, interpretation of test results, discussion of findings and recommendations with the primary guardian(s)/caregiver(s), and preparation of report"
